org_id,total_mentions,avg_prominence,sum_prominence,prominence_rate,unique_policy_areas,most_common_policy,CATEGORY,LOCATION,FOUNDED,MSHIP_STATUS11,LOBBYING11,ABBREVCAT
2,3,0.6666666666666666,2,0.6666666666666666,0,,(1111) Citizenship empowerment,MD,1986,(2) Association of individuals,0.0,(7) Public interest
8,4,0.5,2,0.5,1,100.0,(1101) Consumer,DC,1900,(2) Association of individuals,0.0,(7) Public interest
12,389,0.8200514138817481,319,0.8200514138817481,5,100.0,(1502) Elderly,DC,1958,(2) Association of individuals,37848.0,(8) Identity groups
21,2,0.0,0,0.0,0,,(303) Professional association,DC,1989,(2) Association of individuals,2003.0,(3) Occupational associations
31,2,0.0,0,0.0,0,,(1105) Single issue PIG - cons,DC,1969,(2) Association of individuals,0.0,(7) Public interest
34,2,0.0,0,0.0,0,,(606) Other educational,DC,1959,(1) Institution,110.0,(5) Education
35,1,0.0,0,0.0,0,,(1106) Single issue PIG - other,DC,1967,(1) Institution,0.0,(7) Public interest
36,1,0.0,0,0.0,0,,(702) Other health,DC,1992,(3) Association of institutions,1680.0,(6) Health
37,1,1.0,1,1.0,1,1200.0,(204) Trade associations,DC,1957,(3) Association of institutions,0.0,(2) Trade and other business associations
42,16,0.125,2,0.125,0,,(1115) single issue international PIG -other,DC,1985,(1) Institution,0.0,(7) Public interest
43,16,0.4375,7,0.4375,1,100.0,(205) Other business assocations,DC,1989,(3) Association of institutions,937.3820191,(2) Trade and other business associations
44,9,0.3333333333333333,3,0.3333333333333333,2,1200.0,(1501) Children or youth,DC,1980,(1) Institution,20.0,(16) Other
48,3,0.3333333333333333,1,0.3333333333333333,0,,(204) Trade associations,DC,1919,(3) Association of institutions,3030.0180668,(2) Trade and other business associations
49,3,0.0,0,0.0,0,,(303) Professional association,DC,1929,(2) Association of individuals,0.0,(3) Occupational associations
59,395,0.5265822784810127,208,0.5265822784810127,9,100.0,"(407) peak union, union consortium",DC,1953,(2) Association of individuals,6280.0,(4) Unions
66,17,0.35294117647058826,6,0.35294117647058826,5,1600.0,(204) Trade associations,DC,1954,(3) Association of institutions,970.0,(2) Trade and other business associations
68,2,0.5,1,0.5,0,,(1407) Jewish,DC,1921,(1) Institution,0.0,(8) Identity groups
72,18,0.2222222222222222,4,0.2222222222222222,0,,(204) Trade associations,DC,1969,(3) Association of institutions,200.0,(2) Trade and other business associations
74,24,0.3333333333333333,8,0.3333333333333333,4,100.0,(1301) Veterans,DC,1961,(2) Association of individuals,0.0,(16) Other
75,2,0.0,0,0.0,2,100.0,(404) White collar union - private,DC,1931,(2) Association of individuals,3311.0,(4) Unions
78,27,0.0,0,0.0,1,1600.0,(302) Association of public employees,DC,1956,(2) Association of individuals,1376.9000244,(3) Occupational associations
79,12,0.3333333333333333,4,0.3333333333333333,3,100.0,(204) Trade associations,DC,1936,(3) Association of institutions,11610.0,(2) Trade and other business associations
83,18,0.6111111111111112,11,0.6111111111111112,3,100.0,(2401) Other,DC,1939,(2) Association of individuals,6800.0,(16) Other
86,13,0.5384615384615384,7,0.5384615384615384,3,1000.0,(1102) Environmental,DC,1993,(2) Association of individuals,345.0,(7) Public interest
99,6,0.16666666666666666,1,0.16666666666666666,0,,(1502) Elderly,DC,1986,(1) Institution,0.0,(8) Identity groups
101,1,0.0,0,0.0,0,,(1903) Service providers,DC,1911,(3) Association of institutions,0.0,(13) Social welfare or poor
106,25,0.84,21,0.84,3,1200.0,(1108) Multi-issue - liberal,DC,1975,(3) Association of institutions,6.04400015,(7) Public interest
109,1,0.0,0,0.0,1,1000.0,(205) Other business assocations,DC,1987,(3) Association of institutions,160.0,(2) Trade and other business associations
111,35,0.22857142857142856,8,0.22857142857142856,2,100.0,"(407) peak union, union consortium",DC,1961,(2) Association of individuals,460.0,(4) Unions
115,9,1.0,9,1.0,0,,(204) Trade associations,DC,1999,(3) Association of institutions,13886.299805,(2) Trade and other business associations
130,96,0.6979166666666666,67,0.6979166666666666,6,300.0,(1802) Particular illness,DC,1980,(5) Mixed,1268.0,(16) Other
131,11,0.6363636363636364,7,0.6363636363636364,0,,(401) Blue collar union - public,DC,1892,(2) Association of individuals,480.0,(4) Unions
135,11,0.8181818181818182,9,0.8181818181818182,0,,"(301) Association of business professionals, managers, executives, and administrators",DC,1965,(2) Association of individuals,308.5180054,(3) Occupational associations
138,4,0.5,2,0.5,1,100.0,(303) Professional association,DC,1938,(2) Association of individuals,3394.0,(3) Occupational associations
139,1,1.0,1,1.0,0,,(303) Professional association,DC,1964,(2) Association of individuals,0.0,(3) Occupational associations
140,49,0.42857142857142855,21,0.42857142857142855,3,100.0,(303) Professional association,DC,1947,(2) Association of individuals,6588.701171,(3) Occupational associations
142,22,0.5,11,0.5,1,100.0,(303) Professional association,DC,1985,(2) Association of individuals,86.0,(3) Occupational associations
143,3,0.0,0,0.0,1,1900.0,(303) Professional association,DC,1979,(2) Association of individuals,0.0,(3) Occupational associations
147,1,1.0,1,1.0,0,,(303) Professional association,DC,1896,(2) Association of individuals,948.8649902,(3) Occupational associations
148,161,0.7080745341614907,114,0.7080745341614907,8,300.0,(303) Professional association,DC,1930,(2) Association of individuals,515.7290039,(3) Occupational associations
149,10,0.9,9,0.9,1,100.0,(303) Professional association,DC,1968,(2) Association of individuals,2062.5670166,(3) Occupational associations
151,15,0.2,3,0.2,3,100.0,(204) Trade associations,DC,1967,(3) Association of institutions,339.0,(2) Trade and other business associations
155,4,0.25,1,0.25,0,,(204) Trade associations,DC,1977,(3) Association of institutions,2690.0,(2) Trade and other business associations
156,12,0.4166666666666667,5,0.4166666666666667,4,300.0,(303) Professional association,DC,1902,(2) Association of individuals,0.0,(3) Occupational associations
157,2,0.0,0,0.0,1,100.0,(204) Trade associations,DC,1962,(3) Association of institutions,1280.4700318,(2) Trade and other business associations
158,11,0.18181818181818182,2,0.18181818181818182,0,,(1106) Single issue PIG - other,DC,1926,(9) Cant tell or DK,320.0,(7) Public interest
164,1,0.0,0,0.0,0,,(303) Professional association,DC,1978,(2) Association of individuals,150.0,(3) Occupational associations
167,1,0.0,0,0.0,0,,(204) Trade associations,DC,1962,(3) Association of institutions,1390.0,(2) Trade and other business associations
169,5,0.0,0,0.0,0,,(303) Professional association,DC,1942,(2) Association of individuals,200.0,(3) Occupational associations
172,7,0.2857142857142857,2,0.2857142857142857,0,,(204) Trade associations,DC,1917,(3) Association of institutions,544.1459961,(2) Trade and other business associations
173,12,0.0,0,0.0,1,100.0,"(301) Association of business professionals, managers, executives, and administrators",DC,1928,(2) Association of individuals,5175.549073,(3) Occupational associations
174,3,0.0,0,0.0,0,,"(301) Association of business professionals, managers, executives, and administrators",DC,1989,(2) Association of individuals,0.0,(3) Occupational associations
176,1,1.0,1,1.0,1,800.0,"(301) Association of business professionals, managers, executives, and administrators",DC,1977,(2) Association of individuals,0.0,(3) Occupational associations
177,9,0.1111111111111111,1,0.1111111111111111,1,1200.0,(702) Other health,DC,1947,(5) Mixed,194.8000031,(6) Health
179,4,0.5,2,0.5,1,300.0,(606) Other educational,DC,1948,(3) Association of institutions,31.80999947,(5) Education
180,5,0.4,2,0.4,1,100.0,(702) Other health,DC,1969,(3) Association of institutions,500.0,(6) Health
181,10,0.4,4,0.4,2,300.0,(702) Other health,DC,1898,(3) Association of institutions,1060.0,(6) Health
182,8,0.0,0,0.0,0,,(702) Other health,DC,1900,(5) Mixed,160.0,(6) Health
184,2,1.0,2,1.0,0,,(305) Association of administrators and managers of nonprofits,DC,1910,(2) Association of individuals,0.0,(3) Occupational associations
185,9,0.2222222222222222,2,0.2222222222222222,0,,(606) Other educational,DC,1920,(3) Association of institutions,260.0,(5) Education
186,1,0.0,0,0.0,0,,(204) Trade associations,DC,1981,(3) Association of institutions,670.0,(2) Trade and other business associations
196,4,0.0,0,0.0,3,2000.0,(606) Other educational,DC,1906,(5) Mixed,70.75500107,(5) Education
197,2,1.0,2,1.0,1,1000.0,(302) Association of public employees,DC,1933,(2) Association of individuals,320.0,(3) Occupational associations
198,14,0.9285714285714286,13,0.9285714285714286,1,100.0,(2101) Arts-cultural,DC,1906,(5) Mixed,230.8680038,(16) Other
199,9,0.5555555555555556,5,0.5555555555555556,1,100.0,(303) Professional association,DC,1931,(2) Association of individuals,355.0,(3) Occupational associations
200,7,0.0,0,0.0,1,100.0,(303) Professional association,DC,1931,(2) Association of individuals,3895.0,(3) Occupational associations
202,1,1.0,1,1.0,0,,(303) Professional association,DC,1986,(2) Association of individuals,0.0,(3) Occupational associations
203,1,1.0,1,1.0,1,1700.0,(303) Professional association,DC,1930,(2) Association of individuals,0.0,(3) Occupational associations
205,14,0.5,7,0.5,4,700.0,(804) Consortium of governments,DC,1912,(4) Government or association of governments,1902.4580078,(14) State and local governments
207,2,1.0,2,1.0,2,100.0,(304) Other occupational associations,DC,1989,(2) Association of individuals,0.0,(3) Occupational associations
208,55,0.2,11,0.2,3,100.0,(305) Association of administrators and managers of nonprofits,DC,1865,(2) Association of individuals,637.4710083,(3) Occupational associations
209,13,0.23076923076923078,3,0.23076923076923078,1,100.0,(606) Other educational,DC,1961,(3) Association of institutions,188.68800354,(5) Education
210,52,0.3269230769230769,17,0.3269230769230769,5,100.0,(302) Association of public employees,DC,1914,(2) Association of individuals,0.0,(3) Occupational associations
211,3,0.3333333333333333,1,0.3333333333333333,0,,(702) Other health,DC,1976,(5) Mixed,0.0,(6) Health
214,75,0.25333333333333335,19,0.25333333333333335,3,100.0,(1602) Women,DC,1950,(2) Association of individuals,428.0,(8) Identity groups
216,1,0.0,0,0.0,0,,(303) Professional association,DC,1952,(2) Association of individuals,0.0,(3) Occupational associations
217,5,0.2,1,0.2,2,300.0,(303) Professional association,DC,1899,(2) Association of individuals,0.0,(3) Occupational associations
220,5,0.2,1,0.2,1,1200.0,(303) Professional association,DC,1982,(2) Association of individuals,0.0,(3) Occupational associations
221,305,0.6622950819672131,202,0.6622950819672131,7,1200.0,(303) Professional association,DC,1878,(2) Association of individuals,2060.0,(3) Occupational associations
222,14,0.2857142857142857,4,0.2857142857142857,2,800.0,(204) Trade associations,DC,1967,(3) Association of institutions,2512.545044,(2) Trade and other business associations
223,6,0.16666666666666666,1,0.16666666666666666,0,,(1103) Wildlife,DC,1922,(2) Association of individuals,0.0,(7) Public interest
225,1,0.0,0,0.0,0,,(303) Professional association,DC,1979,(2) Association of individuals,0.0,(3) Occupational associations
226,3,0.0,0,0.0,0,,(204) Trade associations,DC,1888,(3) Association of institutions,0.0,(2) Trade and other business associations
228,3,0.6666666666666666,2,0.6666666666666666,1,1600.0,(204) Trade associations,DC,1926,(3) Association of institutions,300.0,(2) Trade and other business associations
231,201,0.4577114427860697,92,0.4577114427860697,5,100.0,(1802) Particular illness,DC,1913,(5) Mixed,8887.0,(16) Other
233,10,0.1,1,0.1,0,,"(301) Association of business professionals, managers, executives, and administrators",DC,1914,(2) Association of individuals,0.0,(3) Occupational associations
234,26,0.6538461538461539,17,0.6538461538461539,4,700.0,(303) Professional association,DC,1876,(2) Association of individuals,430.0,(3) Occupational associations
235,62,0.27419354838709675,17,0.27419354838709675,5,100.0,(204) Trade associations,DC,1872,(3) Association of institutions,22735.0,(2) Trade and other business associations
236,1,0.0,0,0.0,1,100.0,(303) Professional association,DC,1930,(2) Association of individuals,760.0,(3) Occupational associations
237,1,1.0,1,1.0,0,,(2401) Other,VA,1978,(2) Association of individuals,0.0,(16) Other
238,371,0.6361185983827493,236,0.6361185983827493,6,1200.0,(1110) Civil liberties,DC,1920,(2) Association of individuals,2579.012085,(7) Public interest
243,4,0.0,0,0.0,1,1200.0,(204) Trade associations,DC,1944,(3) Association of institutions,0.0,(2) Trade and other business associations
244,9,0.2222222222222222,2,0.2222222222222222,2,100.0,(303) Professional association,DC,1949,(2) Association of individuals,4670.0,(3) Occupational associations
247,14,0.0,0,0.0,0,,(303) Professional association,DC,1920,(2) Association of individuals,0.0,(3) Occupational associations
248,56,0.39285714285714285,22,0.39285714285714285,1,100.0,(303) Professional association,DC,1968,(2) Association of individuals,4892.417969,(3) Occupational associations
249,6,0.16666666666666666,1,0.16666666666666666,1,100.0,(303) Professional association,DC,1932,(2) Association of individuals,2604.897949,(3) Occupational associations
250,22,0.5,11,0.5,1,100.0,(303) Professional association,DC,1993,(2) Association of individuals,185.43500519,(3) Occupational associations
252,9,0.3333333333333333,3,0.3333333333333333,2,100.0,(303) Professional association,DC,1955,(2) Association of individuals,160.0,(3) Occupational associations
253,47,0.5957446808510638,28,0.5957446808510638,4,1600.0,(303) Professional association,DC,1951,(2) Association of individuals,1551.7609863,(3) Occupational associations
255,1,1.0,1,1.0,0,,(303) Professional association,DC,1927,(2) Association of individuals,0.0,(3) Occupational associations
256,64,0.5,32,0.5,3,100.0,(303) Professional association,DC,1915,(2) Association of individuals,2184.8920287,(3) Occupational associations
257,4,0.0,0,0.0,2,300.0,(303) Professional association,DC,1954,(2) Association of individuals,233.0,(3) Occupational associations
258,8,0.25,2,0.25,1,100.0,(303) Professional association,DC,1923,(2) Association of individuals,8605.47900401,(3) Occupational associations
259,35,0.3142857142857143,11,0.3142857142857143,2,100.0,(303) Professional association,DC,1913,(2) Association of individuals,378.1600037,(3) Occupational associations
263,4,0.5,2,0.5,1,800.0,(303) Professional association,DC,1941,(2) Association of individuals,46.0,(3) Occupational associations
264,36,0.4444444444444444,16,0.4444444444444444,1,100.0,(1109) Multi-issue - conservative,DC,1964,(2) Association of individuals,182.0,(7) Public interest
266,1,0.0,0,0.0,0,,(303) Professional association,DC,1982,(2) Association of individuals,0.0,(3) Occupational associations
267,20,0.25,5,0.25,1,1600.0,(302) Association of public employees,DC,1870,(2) Association of individuals,90.5,(3) Occupational associations
269,14,0.8571428571428571,12,0.8571428571428571,5,100.0,(1102) Environmental,DC,1980,(1) Institution,240.0,(7) Public interest
271,4,0.5,2,0.5,1,1200.0,(204) Trade associations,DC,1937,(3) Association of institutions,0.0,(2) Trade and other business associations
272,14,0.2857142857142857,4,0.2857142857142857,2,800.0,(204) Trade associations,DC,1976,(3) Association of institutions,15762.052246,(2) Trade and other business associations
273,4,0.5,2,0.5,0,,(601) Students,DC,1966,(2) Association of individuals,0.0,(16) Other
274,27,0.4444444444444444,12,0.4444444444444444,3,300.0,(606) Other educational,DC,1918,(5) Mixed,0.0,(5) Education
275,2,0.0,0,0.0,1,100.0,(205) Other business assocations,DC,1972,(3) Association of institutions,225.52999114,(2) Trade and other business associations
276,1,0.0,0,0.0,0,,(606) Other educational,DC,1974,(2) Association of individuals,80.0,(5) Education
280,21,0.47619047619047616,10,0.47619047619047616,1,1200.0,(303) Professional association,DC,1859,(2) Association of individuals,5210.0,(3) Occupational associations
281,6,0.6666666666666666,4,0.6666666666666666,1,500.0,(606) Other educational,DC,1923,(5) Mixed,902.7680053,(5) Education
283,69,0.5942028985507246,41,0.5942028985507246,3,100.0,(1802) Particular illness,DC,1940,(2) Association of individuals,1832.289978,(16) Other
284,25,0.28,7,0.28,0,,(303) Professional association,DC,1917,(2) Association of individuals,0.0,(3) Occupational associations
286,3,0.3333333333333333,1,0.3333333333333333,2,100.0,(303) Professional association,DC,1915,(2) Association of individuals,0.0,(5) Education
291,100,0.6,60,0.6,6,100.0,(502) Other Farm,DC,1919,(2) Association of individuals,4330.0,(16) Other
292,3,0.0,0,0.0,0,,(502) Other Farm,DC,1980,(2) Association of individuals,98.76800156,(16) Other
298,6,0.3333333333333333,2,0.3333333333333333,1,500.0,(402) White collar union - public,DC,1971,(2) Association of individuals,0.0,(4) Unions
299,259,0.47876447876447875,124,0.47876447876447875,4,100.0,(405) public sector Union - mixed,DC,1936,(2) Association of individuals,2890.0,(4) Unions
301,72,0.4861111111111111,35,0.4861111111111111,5,100.0,(402) White collar union - public,DC,1916,(2) Association of individuals,2749.233886,(4) Unions
302,9,0.5555555555555556,5,0.5555555555555556,3,100.0,(204) Trade associations,DC,1909,(3) Association of institutions,160.0,(2) Trade and other business associations
304,2,0.0,0,0.0,1,1200.0,(204) Trade associations,DC,1933,(3) Association of institutions,0.0,(2) Trade and other business associations
305,8,0.5,4,0.5,2,1500.0,(204) Trade associations,DC,1916,(3) Association of institutions,865.0,(2) Trade and other business associations
306,33,0.09090909090909091,3,0.09090909090909091,4,1600.0,(303) Professional association,DC,1870,(2) Association of individuals,0.0,(3) Occupational associations
308,11,0.36363636363636365,4,0.36363636363636365,3,1200.0,(204) Trade associations,DC,1932,(3) Association of institutions,6931.811035,(2) Trade and other business associations
309,2,0.0,0,0.0,1,1600.0,(1102) Environmental,DC,1941,(3) Association of institutions,140.3880005,(7) Public interest
310,10,0.7,7,0.7,3,1500.0,(1102) Environmental,DC,1875,(2) Association of individuals,0.0,(7) Public interest
312,15,0.13333333333333333,2,0.13333333333333333,2,100.0,(1802) Particular illness,DC,1921,(1) Institution,0.0,(16) Other
314,25,0.08,2,0.08,0,,(1113) single issue international PIG -liberal,DC,1917,(2) Association of individuals,0.0,(7) Public interest
315,1,0.0,0,0.0,0,,(204) Trade associations,DC,1942,(3) Association of institutions,947.5,(2) Trade and other business associations
327,2,0.0,0,0.0,0,,(305) Association of administrators and managers of nonprofits,DC,1928,(2) Association of individuals,0.0,(3) Occupational associations
328,2,0.0,0,0.0,0,,(303) Professional association,DC,1968,(2) Association of individuals,0.0,(3) Occupational associations
330,144,0.5347222222222222,77,0.5347222222222222,4,800.0,(1802) Particular illness,DC,1924,(2) Association of individuals,1287.2349854,(16) Other
332,12,0.0,0,0.0,1,1200.0,(1406) European ethnic groups,DC,1922,(2) Association of individuals,60.0,(8) Identity groups
334,20,0.05,1,0.05,0,,(1406) European ethnic groups,DC,1974,(2) Association of individuals,0.0,(8) Identity groups
335,9,0.5555555555555556,5,0.5555555555555556,4,1200.0,(205) Other business assocations,DC,1932,(3) Association of institutions,170.0,(2) Trade and other business associations
336,5,1.0,5,1.0,0,,(2001) Recreational,DC,1977,(2) Association of individuals,0.0,(16) Other
337,17,0.0,0,0.0,1,1400.0,(303) Professional association,DC,1884,(2) Association of individuals,0.0,(3) Occupational associations
341,9,0.3333333333333333,3,0.3333333333333333,2,100.0,(204) Trade associations,DC,1969,(3) Association of institutions,120.0,(2) Trade and other business associations
343,109,0.7614678899082569,83,0.7614678899082569,5,100.0,(702) Other health,DC,1898,(3) Association of institutions,39970.50977,(6) Health
344,6,0.5,3,0.5,1,1200.0,(204) Trade associations,DC,1910,(3) Association of institutions,2970.76001,(2) Trade and other business associations
345,1,0.0,0,0.0,0,,(1103) Wildlife,DC,1877,(5) Mixed,48.0,(7) Public interest
346,34,0.8235294117647058,28,0.8235294117647058,2,1200.0,(303) Professional association,DC,1946,(2) Association of individuals,107.37399674,(3) Occupational associations
348,4,0.5,2,0.5,3,100.0,(606) Other educational,DC,1972,(3) Association of institutions,428.3000031,(5) Education
349,12,0.08333333333333333,1,0.08333333333333333,0,,(303) Professional association,DC,1939,(2) Association of individuals,150.0,(3) Occupational associations
351,15,0.5333333333333333,8,0.5333333333333333,2,1200.0,(204) Trade associations,DC,1961,(3) Association of institutions,0.0,(2) Trade and other business associations
352,1,0.0,0,0.0,0,,(303) Professional association,DC,1963,(2) Association of individuals,139.31700134,(3) Occupational associations
353,11,0.5454545454545454,6,0.5454545454545454,3,700.0,(303) Professional association,DC,1947,(2) Association of individuals,0.0,(3) Occupational associations
354,3,0.0,0,0.0,0,,(303) Professional association,DC,1978,(2) Association of individuals,0.0,(3) Occupational associations
355,13,0.46153846153846156,6,0.46153846153846156,1,100.0,"(301) Association of business professionals, managers, executives, and administrators",DC,1887,(2) Association of individuals,0.0,(3) Occupational associations
359,36,0.19444444444444445,7,0.19444444444444445,6,1600.0,(303) Professional association,DC,1931,(2) Association of individuals,637.8320007,(3) Occupational associations
361,3,0.3333333333333333,1,0.3333333333333333,2,100.0,(2304) Other non-profit research,DC,1946,(1) Institution,0.0,(16) Other
363,7,0.7142857142857143,5,0.7142857142857143,1,1200.0,(303) Professional association,DC,1897,(2) Association of individuals,190.0,(3) Occupational associations
364,8,0.375,3,0.375,1,1500.0,(204) Trade associations,DC,1970,(3) Association of institutions,0.0,(2) Trade and other business associations
366,54,0.2222222222222222,12,0.2222222222222222,5,100.0,(204) Trade associations,DC,1908,(3) Association of institutions,1754.6660157,(2) Trade and other business associations
368,34,0.20588235294117646,7,0.20588235294117646,3,1000.0,(1115) single issue international PIG -other,DC,1954,(2) Association of individuals,5600.391845,(7) Public interest
369,158,0.6012658227848101,95,0.6012658227848101,3,1600.0,(1407) Jewish,DC,1918,(2) Association of individuals,300.0,(8) Identity groups
370,2,0.0,0,0.0,0,,(1407) Jewish,DC,1918,(2) Association of individuals,14.0,(8) Identity groups
371,5,0.0,0,0.0,0,,(1115) single issue international PIG -other,DC,1993,(5) Mixed,0.0,(7) Public interest
377,1,0.0,0,0.0,0,,"(301) Association of business professionals, managers, executives, and administrators",DC,1978,(2) Association of individuals,0.0,(3) Occupational associations
378,134,0.03731343283582089,5,0.03731343283582089,1,1900.0,(1301) Veterans,DC,1919,(2) Association of individuals,50.60000038,(16) Other
379,47,0.6382978723404256,30,0.6382978723404256,1,1200.0,(302) Association of public employees,DC,1973,(2) Association of individuals,0.0,(3) Occupational associations
381,26,0.6538461538461539,17,0.6538461538461539,6,100.0,(303) Professional association,DC,1876,(2) Association of individuals,622.9630127,(3) Occupational associations
382,3,0.6666666666666666,2,0.6666666666666666,1,1600.0,(204) Trade associations,DC,1920,(3) Association of institutions,0.0,(2) Trade and other business associations
383,99,0.7676767676767676,76,0.7676767676767676,6,100.0,(1802) Particular illness,DC,1904,(2) Association of individuals,690.0,(16) Other
388,15,0.0,0,0.0,0,,(404) White collar union - private,DC,1975,(2) Association of individuals,1520.0,(4) Unions
389,1,0.0,0,0.0,0,,(303) Professional association,DC,1888,(2) Association of individuals,0.0,(3) Occupational associations
390,11,0.18181818181818182,2,0.18181818181818182,2,100.0,(204) Trade associations,DC,1906,(3) Association of institutions,979.0,(2) Trade and other business associations
391,258,0.7364341085271318,190,0.7364341085271318,7,100.0,(303) Professional association,DC,1847,(2) Association of individuals,44055.0,(3) Occupational associations
392,7,0.0,0,0.0,0,,(204) Trade associations,DC,1949,(3) Association of institutions,346.3820038,(2) Trade and other business associations
393,58,0.13793103448275862,8,0.13793103448275862,3,1900.0,(303) Professional association,DC,1990,(2) Association of individuals,80.0,(3) Occupational associations
395,5,0.4,2,0.4,2,100.0,(601) Students,DC,1950,(2) Association of individuals,0.0,(16) Other
398,4,0.0,0,0.0,0,,(1101) Consumer,DC,1924,(2) Association of individuals,1134.4180298,(7) Public interest
399,1,0.0,0,0.0,0,,(204) Trade associations,DC,1935,(3) Association of institutions,140.0,(2) Trade and other business associations
403,31,0.0,0,0.0,3,1600.0,(205) Other business assocations,DC,1918,(3) Association of institutions,0.0,(2) Trade and other business associations
404,14,0.21428571428571427,3,0.21428571428571427,1,1200.0,(1903) Service providers,DC,1970,(5) Mixed,118.0,(13) Social welfare or poor
406,49,0.5306122448979592,26,0.5306122448979592,5,100.0,(303) Professional association,DC,1896,(2) Association of individuals,3334.112915,(3) Occupational associations
407,2,0.0,0,0.0,0,,(303) Professional association,DC,1917,(2) Association of individuals,920.0,(3) Occupational associations
409,9,0.0,0,0.0,0,,(303) Professional association,DC,1898,(2) Association of individuals,3154.5,(3) Occupational associations
411,6,0.8333333333333334,5,0.8333333333333334,2,100.0,(204) Trade associations,DC,1917,(3) Association of institutions,425.6500092,(2) Trade and other business associations
413,43,0.2558139534883721,11,0.2558139534883721,4,1200.0,(303) Professional association,DC,1897,(2) Association of individuals,1600.0,(3) Occupational associations
420,93,0.7741935483870968,72,0.7741935483870968,7,1200.0,(204) Trade associations,DC,1919,(3) Association of institutions,19250.0,(2) Trade and other business associations
422,26,0.34615384615384615,9,0.34615384615384615,5,300.0,(303) Professional association,DC,1899,(2) Association of individuals,924.0,(3) Occupational associations
423,26,0.15384615384615385,4,0.15384615384615385,2,800.0,(303) Professional association,DC,1921,(2) Association of individuals,2530.0,(3) Occupational associations
427,10,0.0,0,0.0,1,100.0,(303) Professional association,DC,1909,(2) Association of individuals,70.0,(3) Occupational associations
428,31,0.0967741935483871,3,0.0967741935483871,1,100.0,(204) Trade associations,DC,1996,(3) Association of institutions,0.0,(2) Trade and other business associations
429,11,0.36363636363636365,4,0.36363636363636365,0,,(303) Professional association,DC,1912,(2) Association of individuals,535.0,(3) Occupational associations
431,5,0.2,1,0.2,1,1700.0,(303) Professional association,DC,1903,(2) Association of individuals,0.0,(3) Occupational associations
433,8,0.0,0,0.0,1,100.0,(405) public sector Union - mixed,DC,1971,(2) Association of individuals,1412.0,(4) Unions
437,51,0.39215686274509803,20,0.39215686274509803,6,100.0,(303) Professional association,DC,1844,(2) Association of individuals,1086.9239502,(3) Occupational associations
438,37,0.6216216216216216,23,0.6216216216216216,5,100.0,(303) Professional association,DC,1892,(2) Association of individuals,1227.1920166,(3) Occupational associations
441,2,0.5,1,0.5,1,1200.0,(204) Trade associations,DC,1961,(3) Association of institutions,275.0,(2) Trade and other business associations
442,3,0.3333333333333333,1,0.3333333333333333,0,,(303) Professional association,DC,1972,(2) Association of individuals,243.2799988,(3) Occupational associations
443,3,0.3333333333333333,1,0.3333333333333333,0,,(804) Consortium of governments,DC,1930,(4) Government or association of governments,86.24500275,(14) State and local governments
444,42,0.2857142857142857,12,0.2857142857142857,6,1600.0,(804) Consortium of governments,DC,1940,(4) Government or association of governments,1192.7640381,(14) State and local governments
446,26,0.3076923076923077,8,0.3076923076923077,3,1000.0,(302) Association of public employees,DC,1894,(2) Association of individuals,1110.0,(3) Occupational associations
448,3,0.0,0,0.0,0,,(204) Trade associations,DC,1979,(3) Association of institutions,0.0,(2) Trade and other business associations
449,177,0.1864406779661017,33,0.1864406779661017,7,100.0,(1903) Service providers,DC,1881,(2) Association of individuals,570.5899811,(13) Social welfare or poor
451,1,0.0,0,0.0,0,,(1109) Multi-issue - conservative,DC,1992,(2) Association of individuals,0.0,(7) Public interest
452,2,0.5,1,0.5,1,1200.0,(204) Trade associations,DC,1969,(3) Association of institutions,2600.0,(2) Trade and other business associations
455,24,0.375,9,0.375,5,1000.0,(1102) Environmental,DC,1973,(2) Association of individuals,192.40399935,(7) Public interest
456,10,0.6,6,0.6,3,100.0,(204) Trade associations,DC,1902,(3) Association of institutions,1416.5629883,(2) Trade and other business associations
458,14,0.8571428571428571,12,0.8571428571428571,1,300.0,(303) Professional association,DC,1952,(2) Association of individuals,0.0,(3) Occupational associations
461,1,0.0,0,0.0,0,,(204) Trade associations,DC,1883,(3) Association of institutions,180.0,(2) Trade and other business associations
462,3,0.0,0,0.0,0,,(204) Trade associations,DC,1991,(3) Association of institutions,600.0,(2) Trade and other business associations
463,6,0.8333333333333334,5,0.8333333333333334,2,100.0,(501) Farm - Commodity specific,DC,1989,(5) Mixed,160.0,(16) Other
464,1,1.0,1,1.0,0,,(204) Trade associations,DC,1994,(3) Association of institutions,200.0,(2) Trade and other business associations
465,7,0.0,0,0.0,1,100.0,(204) Trade associations,DC,1913,(3) Association of institutions,1191.7869873,(2) Trade and other business associations
471,7,0.0,0,0.0,0,,(303) Professional association,DC,1893,(2) Association of individuals,0.0,(3) Occupational associations
475,42,0.11904761904761904,5,0.11904761904761904,3,1700.0,(303) Professional association,DC,1899,(2) Association of individuals,0.0,(3) Occupational associations
477,5,0.8,4,0.8,0,,(303) Professional association,DC,1975,(2) Association of individuals,0.0,(3) Occupational associations
479,7,0.14285714285714285,1,0.14285714285714285,1,800.0,(303) Professional association,DC,1944,(2) Association of individuals,0.0,(3) Occupational associations
481,6,0.3333333333333333,2,0.3333333333333333,1,100.0,(303) Professional association,DC,1958,(2) Association of individuals,140.0,(3) Occupational associations
