granuleId,packageId,text_src,n_cues,first_cue,n_members
CREC-2015-04-27-pt1-PgH-FrontMatter,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-6,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-7,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-8,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2469-9,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2472-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2470,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2474-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2474-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-6,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-7,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-8,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-9,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-10,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-11,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-12,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-13,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-14,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-15,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-16,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-17,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2475-18,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgH2476,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS-FrontMatter,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2419-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2419,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2419-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2419-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2431-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2431,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2431-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2431-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2431-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2434,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2434-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2434-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2434-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2435-6,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2436,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2437,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2437-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2437-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2437-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2437-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438-4,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438-5,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2439,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2438-6,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2439-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2440-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgS2440-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgE587,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD444-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD444,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD445-2,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD445,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD445-3,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD446,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-27-pt1-PgD449,CREC-2015-04-27,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH-FrontMatter-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2477-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2477,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2479-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2480,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2481-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2481-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2489-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2492-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2495-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2495-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2495-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2495-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-8,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-9,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-10,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-11,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-12,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-13,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-15,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-14,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-16,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-17,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2498-18,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-9,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-8,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-10,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-12,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-11,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-13,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-14,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-16,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-15,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-17,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-18,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-19,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-20,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-22,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-21,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-23,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-24,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-25,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-26,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-27,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2499-28,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-8,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgH2501-9,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS-FrontMatter-9,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2441,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2441-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2441-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2441-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2441-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2472-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2472-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2472-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2473,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2473-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2480,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2481,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2480-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2481-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2482,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2481-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2482-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2482-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2482-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2483-5,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2486,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2486-4,CREC-2015-04-28,text_for_speaker,0,,2
CREC-2015-04-28-pt1-PgS2486-3,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2486-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2486-5,CREC-2015-04-28,text_for_speaker,0,,2
CREC-2015-04-28-pt1-PgS2487,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgS2486-6,CREC-2015-04-28,text_for_speaker,0,,2
CREC-2015-04-28-pt1-PgS2489-6,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgE601-4,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD452,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD452-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD454,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD455,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD454-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD455-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD457,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-28-pt1-PgD457-2,CREC-2015-04-28,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2503-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2503,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH-FrontMatter-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2506-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2506-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2623,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2516,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2651,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2651-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2652-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-4,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-6,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-7,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-8,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-9,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-10,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-12,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-11,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-13,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-14,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-15,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2654-16,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-4,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-6,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-7,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-8,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-9,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-10,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-11,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-13,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-12,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-14,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-16,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-15,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-17,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-18,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-19,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-20,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-22,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-21,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-23,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-24,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-26,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-25,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-27,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2655-28,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656-4,CREC-2015-04-29,text_for_speaker,0,,2
CREC-2015-04-29-pt1-PgH2656-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656-6,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2656-7,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-4,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-6,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-7,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-8,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-9,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-10,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-12,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-11,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-13,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-15,CREC-2015-04-29,text_for_speaker,0,,2
CREC-2015-04-29-pt1-PgH2657-14,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2657-16,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2658,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2658-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS-FrontMatter-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgH2658-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491-4,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2491-6,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2525,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2525-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2525-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2530,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2529,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2530-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2539,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2540,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2540-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2540-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2540-4,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgS2540-5,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgE611-3,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgE612,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgE617-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgD459-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgE620-2,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgD459,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgD461,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgD465,CREC-2015-04-29,text_for_speaker,0,,1
CREC-2015-04-29-pt1-PgD468,CREC-2015-04-29,text_for_speaker,0,,1
